"2020-01-22","","88888","0.00","0.00","0"
"2020-01-23","","88888","0.00","0.00","0"
"2020-01-24","","88888","0.00","0.00","0"
"2020-01-25","","88888","0.00","0.00","0"
"2020-01-26","","88888","0.00","0.00","0"
"2020-01-27","","88888","0.00","0.00","0"
"2020-01-28","","88888","0.00","0.00","0"
"2020-01-29","","88888","0.00","0.00","0"
"2020-01-30","","88888","0.00","0.00","0"
"2020-01-31","","88888","0.00","0.00","0"
"2020-02-01","","88888","0.00","0.00","0"
"2020-02-02","","88888","0.00","0.00","0"
"2020-02-03","","88888","0.00","0.00","0"
"2020-02-04","","88888","0.00","0.00","0"
"2020-02-05","","88888","0.00","0.00","0"
"2020-02-06","","88888","0.00","0.00","0"
"2020-02-07","","88888","0.00","0.00","0"
"2020-02-08","","88888","0.00","0.00","0"
"2020-02-09","","88888","0.00","0.00","0"
"2020-02-10","","88888","0.00","0.00","0"
"2020-02-11","","88888","0.00","0.00","0"
"2020-02-12","","88888","0.00","0.00","0"
"2020-02-13","","88888","0.00","0.00","0"
"2020-02-14","","88888","0.00","0.00","0"
"2020-02-15","","88888","0.00","0.00","0"
"2020-02-16","","88888","0.00","0.00","0"
"2020-02-17","","88888","0.00","0.00","0"
"2020-02-18","","88888","0.00","0.00","0"
"2020-02-19","","88888","0.00","0.00","0"
"2020-02-20","","88888","0.00","0.00","0"
"2020-02-21","","88888","0.00","0.00","0"
"2020-02-22","","88888","0.00","0.00","0"
"2020-02-23","","88888","0.00","0.00","0"
"2020-02-24","","88888","0.00","0.00","0"
"2020-02-25","","88888","0.00","0.00","0"
"2020-02-26","","88888","0.00","0.00","0"
"2020-02-27","","88888","0.00","0.00","0"
"2020-02-28","","88888","0.00","0.00","0"
"2020-02-29","","88888","0.00","0.00","0"
"2020-03-01","","88888","0.00","0.00","0"
"2020-03-02","","88888","0.00","0.00","0"
"2020-03-03","","88888","0.00","0.00","0"
"2020-03-04","","88888","0.00","0.00","0"
"2020-03-05","","88888","0.00","0.00","0"
"2020-03-06","","88888","0.00","0.00","0"
"2020-03-07","","88888","0.00","0.00","0"
"2020-03-08","","88888","0.00","0.00","0"
"2020-03-09","","88888","0.00","0.00","0"
"2020-03-10","","88888","0.00","0.00","0"
"2020-03-11","","88888","0.00","0.00","0"
"2020-03-12","","88888","0.00","0.00","0"
"2020-03-13","","88888","0.00","0.00","0"
"2020-03-14","","88888","0.00","0.00","0"
"2020-03-15","","88888","0.00","0.00","0"
"2020-03-16","","88888","0.00","0.00","0"
"2020-03-17","","88888","0.00","0.00","0"
"2020-03-18","","88888","0.00","0.00","0"
"2020-03-19","","88888","0.00","0.00","0"
"2020-03-20","","88888","0.00","0.00","0"
"2020-03-21","","88888","0.00","0.00","0"
"2020-03-22","","88888","0.00","0.00","0"
"2020-03-23","","88888","0.00","0.00","0"
"2020-03-24","","88888","0.00","0.00","0"
"2020-03-25","","88888","0.00","0.00","0"
"2020-03-26","","88888","0.00","0.00","0"
"2020-03-27","","88888","0.00","0.00","0"
"2020-03-28","","88888","0.00","0.00","0"
"2020-03-29","","88888","0.00","0.00","0"
"2020-03-30","","88888","0.00","0.00","0"
"2020-03-31","","88888","0.00","0.00","0"
"2020-04-01","","88888","0.00","0.00","0"
"2020-04-02","","88888","0.00","0.00","0"
"2020-04-03","","88888","0.00","0.00","0"
"2020-04-04","","88888","0.00","0.00","0"
"2020-04-05","","88888","0.00","0.00","0"
"2020-04-06","","88888","0.00","0.00","0"
"2020-04-07","","88888","0.00","0.00","0"
"2020-04-08","","88888","0.00","0.00","0"
"2020-04-09","","88888","0.00","0.00","0"
"2020-04-10","","88888","0.00","0.00","0"
"2020-04-11","","88888","0.00","0.00","0"
"2020-04-12","","88888","0.00","0.00","0"
"2020-04-13","","88888","0.00","0.00","0"
