state,county,population,zips
AL,Tallapoosa,16205,35072 35010 36256 35010 35011 36255 36256 35010 36256 36861 36078 36866 36853 36850
AL,Baldwin,182622,36542 36547 36549 36507 36527 36578 36577 36535 36555 36507 36579 36507 36530 36576 36530 36561 36530 36532 36527 36526 36578 36567 36551 36527 36578 36535 36530 36536 36564 36532 36535 36580 36511 36535 36562
AL,Tuscaloosa,197142,35404 35188 35490 35111 35475 35476 35405 35404 35406 35401 35403 35407 35486 35487 35444 35452 35404 35453 35473 35475 35476 35452 35453 35449
AL,Clay,5526,36266 36258 35072 36251 36267 35072 36251
AL,Walker,25666,35062 35148 35578 35554 35579 35130 35062 35580 35503 35504 35501 35502 35584 35063 35549 35549 35501 35573 35550
AL,Dale,30639,36303 36350 36303 36371 36352 36360 36371 36362 36322 36322 36311 36360 36361 36350 36330 36322
AL,Lee,125434,36832 36865 36877 36849 36832 36830 36831 36804 36801 36803
AL,Pickens,7444,35466 35461 35442 35447 35442 35461 35447 35481 35442
AL,Jackson,19633,35768 35769 35755 35769 35752 35771 35744 35768 35776 35740 35768 35764 35776 35765 35776 35772 35776
AL,Barbour,13884,36048 36016 36027 36017 36027 36072 36374 36017
AL,Sumter,6990,35470 35470 36901 35477 35464 35459 36925 36907 35459 35460
AL,Marshall,65299,35747 35976 35016 35957 35956 35957 35980 35964 35175 35951 35950
AL,Conecuh,3169,36432 36401 36475
AL,Mobile,414856,36528 36525 36505 36590 36582 36522 36521 36544 36509 36512 36560 36571 36582 36619 36606 36607 36604 36605 36602 36603 36608 36609 36688 36582 36615 36617 36611 36610 36619 36618 36695 36693 36571 36601 36628 36633 36640 36641 36644 36652 36660 36670 36675 36689 36691 36572 36521 36513 36560 36541 36560 36611 36671 36560 36616 36610 36613 36612 36663 36613 36575 36582
AL,Shelby,151089,35022 35080 35187 35115 35114 35051 35040 35115 35094 35176 35043 35124 35078 35242 35242 35078 35147 35185 35242 35094 35147 35176 35051 35143 35147 35178 35051 35043 35242 35186 35178 35242 35124 35114 35007 35144
AL,Monroe,7141,36480 36460 36439 36471 36460 36461 36425 36481 36445 36445
AL,Dallas,27224,36703 36701 36702 36703 36701 36767 36703 36701
AL,Colbert,34051,35660 35674 35654 35661 35662 35646 35616 35674
AL,Geneva,11191,36340 36314 36344 36340 36375 36349 36375 36301 36305 36318 36477
AL,Henry,7862,36345 36310 36319 36353
AL,Coffee,44333,36330 36331 36453 36323 36351
AL,Fayette,5003,35559 35594 35554 35546 35545 35574 35555 35555
AL,Lauderdale,85989,35648 35610 35634 35633 35633 35630 35631 35632 35652 35677 35645
AL,Chambers,32842,36852 36863 36863 36854 36872 36855 36879 36862 36862 36855 36863 36855 36276
AL,Randolph,6777,36280 36274 36280 36276 36263 36274 36278
AL,Washington,4467,36553 36584 36558 36518 36553 36556 36583 36548 36553 36553 36518 36539 36569 36584 36529
AL,St. Clair,43700,35125 35128 35094 35173 35004 35120 35953 35987 35146 35120 35987 35131 35135 35125 35146 35112 35120
AL,Lamar,5549,35592 35552 35576 35574 35544 35586
AL,Limestone,31245,35739 35611 35613 35612 35620 35647 35649
AL,Lowndes,4132,36040 36752 36040 36040 36785 36752 36032 36785 36752 36040
AL,Greene,3808,35462 35462 35443 36740
AL,Winston,6528,35553 35565 35565 35575 35575 35577 35540 35541
AL,Chilton,11260,35171 35085 35045 35046 36750
AL,Bullock,5244,36053 36029 36089
AL,Bibb,13461,35042 35188 35111 35184 35042 35034
AL,Montgomery,265230,36064 36112 36113 36110 36111 36117 36115 36116 36108 36105 36104 36106 36109 36107 36101 36114 36118 36120 36121 36123 36124 36125 36130 36131 36132 36135 36140 36141 36142 36177 36191 36064 36013 36116
AL,Morgan,91737,35670 35640 35603 35601 35602 35609 35622 35640 35621 35603 35673
AL,Cullman,30153,35057 35077 35058 35057 35055 35056 35058 35058 35179 35077 35057 35055 35077 35058 35055 35057 35179 35077 35016 35087 35055 35083 35077 35070 35019
AL,Marengo,9055,36732 36742 36748 36763 36783 36782 36764 36738 36738 36748 36784 36748 36742 36782
AL,Escambia,17104,36441 36426 36426 36502 36503 36504 36426 36427 36441
AL,Butler,7785,36456 36037 36033
AL,Autauga,42954,36022 36051 36006 36066 36067 36068 36003 36067 36022
AL,Hale,5419,35474 35441 36765 36744
AL,Choctaw,3422,36919 36912 36921 36915 36921 36908 36904 36916 36919
AL,Russell,39722,36860 36869 36867 36868 36870 36869
AL,Macon,9646,36083 36075 36866 36088 36083 36087
AL,Wilcox,3196,36720 36723 36768 36769 36769 36768 36766 36728 36726
AL,Crenshaw,4590,36049 36062 36049 36034 36028 36009 36049 36071
AL,Cherokee,7591,35983 35973 35973 35959 35983 35960 36272 36275
AL,DeKalb,25850,35986 35968 35961 35978 35981 35978 35962 35971 35988 35968 35974 35989 35967 35968 35971 35984 35986 35971 35986 35989
AL,Pike,19155,36079 36081 36082 36005 36035 36010
AL,Cleburne,4900,36262 36264 36273 36264 36258 36262 36272 36261
AL,Franklin,14960,35654 35653 35571 35582 35585 35581 35581 35593 35653
AL,Perry,5634,36756 36786
AR,Clay,9464,72456 72441 72422 72461 72461 72424 72456 72422 72464 72454 72454 72435 72453 72430 72470
AR,Pulaski,605475,72117 72206 72053 72135 72211 72210 72212 72223 72209 72202 72201 72206 72207 72204 72205 72103 72227 72215 72217 72219 72222 72225 72231 72255 72260 72295 72206 72164 72113 72116 72114 72118 72117 72115 72124 72190 72199 72214 72113 72135 72207 72120 72076 72117 72216 72002 72206 72099 72076 72078 72206 72183 72065 72065 72206 72180 72120
AR,Logan,8596,72855 72943 72855 72865 72863 72851 72835 72826 72943 72927 72951 72855 72951 72863
AR,Crittenden,42423,72327 72376 72332 72348 72327 72376 72364 72327 72331 72384 72339 72364 72384 72301 72364 72303 72325 72384 72364
AR,Benton,219210,72739 72736 72764 72714 72715 72761 72758 72756 72718 72716 72757 72712 72718 72722 72756 72732 72734 72712 72751 72712 72719 72768 72756 72745 72732 72734 72734 72756 72736 72732 72733 72734 72712 72713
AR,Mississippi,36419,72426 72315 72321 72358 72370 72315 72370 72428 72315 72319 72315 72316 72386 72351 72370 72350 72350 72358 72442 72395 72438 72395 72370 72330 72391
AR,Boone,17154,72644 72643 72611 72633 72644 72601 72601 72601 72602 72601 72630 72644 72662 72601
AR,Washington,453975,72762 72770 72959 72701 72737 72704 72762 72741 72730 72762 72728 72704 72703 72701 72702 72764 72762 72765 72766 72774 72703 72727 72735 72753 72730 72701 72727 72744
AR,Columbia,12967,71770 71752 71861 71753 71754 71740
AR,White,45212,72081 72010 72102 72020 72082 72012 72137 72060 72143 72149 72143 72145 72143 72010 72139 72121 72143 72143 72068 72085 72143
AR,Sharp,8972,72529 72482 72521 72577 72513 72532 72542 72525 72542
AR,Cross,9214,72324 72373 72396 72347
AR,Izard,7287,72519 72566 72536 72519 72517 72565 72561 72556 72512 72540 72556
AR,Hot Spring,13905,71941 72104 72104 72104 71941 71923 72104
AR,Lee,4003,72360 72341 72355 72355 72360 72368 72360 72311
AR,Monroe,4318,72021 72134 72021 72069 72029
AR,Sebastian,146585,72941 72923 72901 72904 72908 72903 72923 72916 72905 72906 72913 72914 72917 72918 72919 72937 72944 72941 72938 72936 72941 72940 72916 72945 72937
AR,Nevada,3704,71858 71857 71722 71858 71858 71857 71835 71770 71858
AR,Lonoke,44239,72007 72176 72037 72046 72072 72024 72023 72086 72142 72046 72046 72072 72007 72176 72083 72046
AR,Dallas,4199,71763 71725 72084 71742
AR,Baxter,19161,72653 72658 72659 72635 72626 72653 72654 72642 72617 72653 72635
AR,Franklin,6991,72933 72821 72949 72949 72820 72821 72949 72821 72949 72928
AR,Arkansas,13341,72055 72160 72042 72140 72003 72073
AR,Prairie,4076,72040 72041 72170 72017 72064
AR,Hempstead,10972,71801 71855 71825 71838 71847 71801 71838 71801 71801 71802 71862
AR,Pope,43522,72847 72802 72837 72802 72801 72811 72823 72858 72802 72843
AR,Little River,5779,71822 71865 71822 71853 71822 71822 71836 71866
AR,Jefferson,54594,72132 71602 71601 71603 71611 71612 72152 71602 72004 72175
AR,Van Buren,5758,72039 72153 72031 72645 72629 72088
AR,Desha,9045,71654 71674 71639 71670 71639 71630
AR,Cleburne,9120,72067 72543 72545 72067 72523 72131 72581
AR,Drew,10580,71675 71670 71638 71655 71656 71657 71677
AR,Craighead,87315,72416 72411 72417 72419 72421 72447 72467 72404 72401 72402 72403 72427 72437 72414
AR,Chicot,7501,71653 71640 71638
AR,Cleveland,2648,71660 71665 71671 71665 71665 71665 71652
AR,Sevier,8272,71823 71846 71841 71842 71832 71846
AR,Ouachita,13419,71857 71726 71764 71720 71726 71751 71701 71701
AR,Searcy,1973,72675 72636 72675 72650 72645 72675 72669
AR,Lincoln,3277,71644 71643 71667
AR,Yell,9644,72833 72857 72824 72842 72824 72834 72853
AR,Faulkner,87858,72058 72173 72058 72061 72058 72047 72106 72111 72173 72032 72032 72035 72034 72039
AR,Madison,2621,72738 72760 72740
AR,Calhoun,1962,71766 71744 71745 71744 71744
AR,Woodruff,4628,72036 72101 72006 72074 72123 72101
AR,Polk,7499,71953 71945 71973 71937 71972 71937 71944
AR,Carroll,12297,72660 72631 72616 72632 72638 72638 72660 72631
AR,Scott,3134,72958
AR,Crawford,35132,72946 72947 72956 72921 72921 72935 72921 72956 72957 72921 72952 72934 72932
AR,Lafayette,3451,71827 71860 71826 71845
AR,Johnson,11901,72830 72839 72846 72840 72832 72845 72840 72846
AR,Union,22819,71765 71749 71730 71731 71730 71759 71747 71724 71730 71762 71747
AR,Independence,19072,72501 72501 72568 72501 72579 72562 72562 72501 72553 72501 72526 72564
AR,Conway,8593,72110 72127 72110 72107 72027
AR,Grant,6285,72150 72015 72084 72128 72129
AR,Clark,14141,71962 71923 71743 71923 71772 71743 71921 71920 71923 71999 71998
AR,Phillips,11998,72355 72342 72355 72390 72342 72366 72389 72333
AR,Pike,5153,71940 71922 71958 71943 71950 71921 71950
AR,Ashley,15299,71661 71635 71663 71635 71676 71646 71635 71642 71658
AR,Randolph,7251,72462 72413 72460 72449 72476 72455 72444 72413
AR,Bradley,6359,71647 71631 71671
AR,Stone,3030,72533 72560
AR,Lawrence,12383,72476 72433 72445 72466 72433 72476 72415 72476 72469 72434 72433 72457 72410 72458 72476 72459 72469 72440
AR,Howard,6853,71851 71851 71833 71852
AR,Saline,87644,72015 72002 72103 72167 72011 72019 72015 72018 72158 72065 72206 72103 72002 71909 71910 72002 72022 72089
AR,Jackson,11064,72112 72473 72471 72112 72043 72014 72101 72112 72473 72431 72112 72005 72112 72075 72112 72169
AR,Perry,2650,72001 72025 72016 72125 72016 72070 72126
AR,Garland,69838,71913 71901 71913 71902 71914 71956 72087 71901 71913 71913
AR,Poinsett,15350,72386 72354 72479 72475 72479 72429 72472 72432 72365
AR,St. Francis,16693,72326 72322 72335 72394 72359 72335 72348 72392 72335 72336 72372 72326
AR,Miller,31366,71854 71839 71837
AR,Greene,29733,72436 72443 72443 72450 72451 72450 72425
AR,Montgomery,1677,71960 71961 71957 71960
AR,Marion,5249,72687 72672 72687 72677 72619 72634
AR,Newton,799,72641 72685
AR,Fulton,2881,72576 72583 72554
VT,Windham,9397,05101 05158 05342 05301 05345 05101 05154 05158
VT,Bennington,5468,05201 05257 05255 05254 05255 05262
VT,Chittenden,146766,05405 05401 05408 05406 05403 05407 05452 05465 05404
VT,Windsor,8343,05150 05156 05001 05151 05089 05068 05151 05052 05153 05001 05009 05059 05001 05091 05149
VT,Orleans,7641,05857 05830 05859 05822 05855 05829 05860 05842 05820
VT,Addison,2860,05491 05740 05753
VT,Washington,34976,05641 05678 05654 05658 05641 05676 05671 05641 05670 05641 05602 05603 05604 05620 05633
VT,Caledonia,3217,05871 05832 05851 05849
VT,Rutland,20190,05764 05701 05702
VT,Lamoille,5043,05656 05661 05464 05655 05464 05444
VT,Franklin,13256,05450 05478 05479 05488
VT,Orange,745,05081 05051
VT,Essex,961,05903 05902 05846
IL,Clinton,25253,62293 62231 62215 62216 62230 62230 62801 62250 62801 62253 62231 62252 62218 62245 62265 62219 62215
IL,Livingston,27340,61775 60929 60460 61769 61319 61764 60961 60934 61740 61739 60921 61741 60420 61333 60920
IL,Vermilion,73074,61834 61833 61832 61834 61832 61850 61876 61841 61857 60960 61844 61846 61870 61858 61865 61811 61848 61814 61870 61883 61811 60942 61865 61817 61846 60942 60963 61883
IL,Jefferson,21416,62814 62810 62816 62898 62830 62872 62816 62864 62894 62846
IL,Macoupin,35031,62033 62667 62649 62014 62009 62063 62033 62009 62685 62023 62069 62630 62033 62672 62674 62683 62640 62012 62690 62069 62069 62033 62640 62088 62674 62093 62033 62626 62069 62085 62009 62685
IL,Crawford,11387,62478 62427 62413 62454 62454 62464 62449 62451 62433
IL,Marshall,7598,61377 61537 61570 61541 61369 61565 61540 61375 61565
IL,Edgar,11593,61944 61924 61944 61955 61932 61940 61917 61933 61949
IL,Franklin,29325,62865 62856 62896 62865 62822 62860 62819 62812 62865 62999 62884 62891 62812 62983 62836 62812 62874 62890 62812 62865 62822 62825 62812
IL,Fayette,11351,62880 62011 62838 62854 62418 62458 62080 62471
IL,Kane,562338,60506 60504 60505 60502 60503 60519 60507 60568 60569 60572 60598 60599 60554 60511 60542 60134 60119 60118 60151 60140 60109 60178 60151 60120 60123 60124 60121 60122 60554 60118 60175 60174 60118 60142 60136 60140 60118 60151 60175 60140 60119 60175 60124 60183 60177 60119 60144 60538 60110 60539 60510 60554
IL,Cook,11093125,60093 60022 60005 60004 60461 60062 60082 60472 60482 60453 60093 60633 60478 60457 60473 60476 60712 60089 60131 60007 60009 60546 60160 60163 60161 60463 60487 60477 60803 60827 60202 60201 60204 60208 60406 60469 60459 60445 60418 60153 60409 60176 60171 60426 60406 60070 60018 60707 60164 60501 60525 60428 60475 60455 60454 60043 60422 60534 60525 60501 60525 60480 60010 60438 60411 60008 60038 60402 60638 60804 60426 60130 60475 60411 60465 60803 60411 60010 60011 60425 60411 60165 60426 60411 60473 60025 60026 60411 60471 60443 60163 60010 60067 60006 60487 60439 60406 60053 60525 60452 60090 60078 60018 60649 60641 60640 60643 60642 60645 60644 60647 60646 60616 60617 60614 60615 60612 60613 60610 60611 60618 60619 60827 60638 60639 60634 60636 60637 60630 60631 60632 60633 60605 60604 60607 60606 60601 60603 60602 60609 60608 60106 60661 60660 60659 60652 60653 60651 60656 60657 60654 60655 60623 60622 60621 60620 60626 60625 60624 60629 60628 60707 60499 60664 60666 60668 60669 60670 60673 60674 60675 60677 60678 60680 60681 60682 60684 60685 60686 60687 60688 60689 60690 60694 60695 60696 60699 60429 60155 60480 60429 60430 60029 60162 60458 60091 60104 60714 60701 60827 60103 60526 60411 60412 60415 60419 60513 60706 60456 60525 60305 60010 60192 60195 60169 60120 60094 60159 60179 60423 60443 60501 60484 60449 60010 60467 60462 60445 60558 60402 60107 60193 60195 60194 60173 60168 60196 60076 60077 60203 60402 60804 60154 60804 60430 60466 60018 60016 60017 60019 60706 60093 60464 60439 60301 60302 60304 60303 60546 60638 60501 60074 60067 60055 60095 60056 60805 60525 60068
IL,McLean,213348,61705 61732 61705 61736 61752 61724 61745 61720 61754 61726 61701 61705 61704 61709 61710 61791 61725 61770 61722 61776 61761 61761 61790 61728 61774 61730 61748 61753 61737 61744
IL,Tazewell,111459,61755 61611 61612 61635 61554 61564 61734 61554 61610 61733 61568 61534 61571 61755 61554 61554 61555 61558 61721 61550 61650 61747 61759
IL,Mercer,7657,61466 61272 61231 61263 61486 61281 61476 61260 61442 61231
IL,Edwards,4746,62815 62818 62806 62476 62844
IL,Coles,41589,61938 61920 61912 61931 62440 61943
IL,St. Clair,210040,62264 62293 62289 62207 62205 62240 62236 62239 62206 62221 62257 62258 62298 62298 62225 62207 62205 62204 62203 62201 62202 62254 62269 62221 62220 62226 62223 62255 62206 62201 62208 62059 62201 62204 62203 62226 62220 62243 62285 62204 62201 62071 62221 62243 62258 62260 62240 62282 62257 62232 62221 62269 62207 62205 62203 62255
IL,Will,558523,60417 60450 60410 60441 60421 60436 60401 60468 60481 60490 60440 60407 60451 60403 60441 60449 60441 60481 60491 60448 60404 60544 60586 60585 60433 60436 60442 60431 60435 60407 60408 60481 60481 60433 60423 60423 60441 60446 60421 60586 60432 60433 60431 60436 60435 60434
IL,Ford,10654,60952 60959 60933 60957 60946 60936 60919 60962 61773
IL,Peoria,300391,61559 61604 61607 61641 61536 61523 61562 61523 61517 61547 61604 61616 61547 61533 61539 61604 61525 61529 61625 61606 61615 61614 61605 61602 61603 61604 61601 61613 61629 61630 61634 61636 61637 61638 61639 61643 61651 61652 61653 61654 61655 61656 61533 61547
IL,Bond,9684,62086 62077 62273 62275 62284 62086 62262 62246 62275 62275
IL,Adams,51383,62347 62349 62320 62339 62320 62351 62360 62324 62301 62305 62325 62365 62376 62346 62376 62348
IL,Bureau,25048,61361 61356 61323 61356 61312 61317 61362 61346 61329 61314 61368 61356 61359 61362 61320 61379 61330 61312 61337 61344 61322 61356 61338 61379 61376 61345 61349
IL,Jo Daviess,11956,61001 61059 61028 61036 61085 61025 61001 61041 61025 61087 61036 61075
IL,Iroquois,18054,60948 60918 60955 60930 60964 60956 60970 60945 60953 60912 60973 60966 60911 60931 60968 60974 60953 60970 60928 60951 60924 60938 60927
IL,Winnebago,369414,61072 61112 61016 61109 61114 61109 61108 61104 61107 61101 61103 61102 61105 61106 61110 61125 61126 61073 61088 61019 61115 61111 61011 61130 61131 61132 61080 61024 61063 61109
IL,Union,9686,62926 62926 62961 62920 62952 62906 62920 62905
IL,Christian,26091,62517 62555 62531 62557 62568 62540 62568 62540 62570 62510 62556 62546 62547 62568 62567
IL,McHenry,263698,60050 60051 60097 60098 60051 60033 60098 60180 60050 60033 60098 60050 60013 60013 60156 60152 60021 60081 60013 60097 60050 60051 60072 60014 60098 60051 60034 60010 60142 60050 60014 60012 60050 60102 60071 60014 60012 60039
IL,Kankakee,134511,60913 60950 60964 60917 60958 60944 60901 60922 60901 60922 60915 60914 60914 60941 60901 60935 60901 60969 60954 60901 60910 60964 60964 60940
IL,Lake,877704,60073 60040 60084 60069 60045 60073 60047 60073 60041 60015 60047 60046 60088 60064 60086 60030 60046 60060 60010 60035 60037 60002 60045 60065 60044 60061 60047 60020 60081 60041 60015 60010 60048 60073 60030 60099 60002 60031 60046 60044 60048 60002 60045 60048 60073 60030 60099 60083 60087 60061 60060 60047 60044 60046 60087 60085 60048 60079 60015 60020 60073 60041 60030 60031 60046 60010 60085 60099 60083 60031 60030 60073 60096 60042 60047 60010 60046 60083
IL,Pope,744,62928 62938
IL,Madison,275315,62040 62024 62018 62002 62048 62040 62062 62024 62095 62249 62281 62087 62025 62090 62060 62025 62048 62026 62061 62046 62097 62058 62084 62087 62048 62040 62201 62060 62294 62074 62249 62234 62097 62010 62018 62084 62087 62025 62025 62097 62025 62040 62234 62001 62035 62002 62034 62249 62024 62018 62088
